시도명,시군구명,시군구코드,기준년도,전국침엽수면적,전국활엽수면적,전국혼효림면적,전국침엽수온실가스흡수량,전국활엽수온실가스흡수량,전국혼효림온실가스흡수량,합계자연녹지온실가스흡수량,전국공원녹지면적,전국완충녹지면적,전국경관녹지면적,전국연결녹지면적,전국공원녹지온실가스흡수량,전국완충녹지온실가스흡수량,전국경관녹지온실가스흡수량,전국연결녹지온실가스흡수량,전국합계인공녹지온실가스흡수량,전국합계온실가스흡수량
전라북도,무주군,45730,2015,14085,21855,14663,103829.93,246451.55,151035.01,501316.48,53.3,0,0,0,426.4,0,0,0,426.4,501742.88
전라북도,장수군,45740,2015,13526,17187,8596,99709.16,193812.07,88542.38,382063.62,93.4,0,0,0,747.2,0,0,0,747.2,382810.82
전라북도,임실군,45750,2015,16282,16221,7645,120025.48,182918.81,78746.69,381690.97,121,0,0,0,968,0,0,0,968,382658.97
전라북도,순창군,45770,2015,13525,10831,6695,99701.79,122137.58,68961.29,290800.66,33.6,69522,0,0,268.8,55.6176,0,0,324.4176,291125.08
전라북도,고창군,45790,2015,14040,2823,5431,103498.2,31834.03,55941.56,191273.79,44.6,0,0,0,356.8,0,0,0,356.8,191630.59
전라북도,부안군,45800,2015,8988,3090,7284,66256.54,34844.9,75028.24,176129.68,488.5,0,0,0,3908,0,0,0,3908,180037.68
전라남도,완도군,46890,2015,10809,9850,3847,79680.35,111075.17,39625.7,230381.21,130.1,5598,25172,0,1040.8,4.4784,20.1376,0,1065.42,231446.63
전라남도,목포시,46110,2015,414,66,461,3051.87,744.26,4748.49,8544.62,674.6,512765,379297,0,5396.8,410.212,303.4376,0,6110.45,14655.07
전라남도,여수시,46130,2015,11308,5649,11113,83358.81,63701.89,114468.53,261529.23,622.3,1151301,1748205,26497,4978.4,921.0408,1398.56,21.1976,7319.2,268848.43
전라남도,순천시,46150,2015,28428,16413,14552,209561.74,185083.93,149891.66,544537.33,327.4,1978638,227555,363611,2619.2,1582.91,182.044,290.8888,4675.04,549212.38
전라남도,나주시,46170,2015,10151,3536,8316,74829.79,39874.29,85658.27,200362.35,698.8,824650,18499,236307,5590.4,659.72,14.7992,189.0456,6453.96,206816.31
전라남도,광양시,46230,2015,8193,15123,6324,60396.07,170537.03,65139.84,296072.93,1086,2370714,453041,54658,8688,1896.57,362.4328,43.7264,10990.73,307063.66
전라남도,담양군,46710,2015,10062,8161,6908,74173.71,92028.88,71155.28,237357.87,0.1149,179469,407689,0,0.9192,143.5752,326.1512,0,470.6456,237828.51
전라남도,곡성군,46720,2015,19024,8543,9542,140238.59,96336.56,98286.58,334861.73,62,146659,3202,0,496,117.3272,2.5616,0,615.8888,335477.61
전라남도,구례군,46730,2015,9169,14599,6059,67590.81,164628.06,62410.22,294629.09,43.3,88852,0,0,346.4,71.0816,0,0,417.4816,295046.57
전라남도,고흥군,46770,2015,21459,7137,15335,158188.6,80481.57,157956.89,396627.05,133.1,161259,0,15323,1064.8,129.0072,0,12.2584,1206.07,397833.12
전라남도,보성군,46780,2015,17543,9326,11687,129321.15,105166.19,120380.97,354868.31,102.2,285777,12971,0,817.6,228.6216,10.3768,0,1056.6,355924.91
전라남도,화순군,46790,2015,21811,15159,17266,160783.42,170942.99,177846.99,509573.41,170.877,365297,41975,25896,1367.02,292.2376,33.58,20.7168,1713.55,511286.96
전라남도,장흥군,46800,2015,16475,11028,8887,121448.21,124359.08,91539.8,337347.09,0.0961,305828,0,65994,0.7688,244.6624,0,52.7952,298.2264,337645.32
전라남도,강진군,46810,2015,11878,7250,8258,87560.66,81755.83,85060.84,254377.33,215.7,112975,12166,3152,1725.6,90.38,9.7328,2.5216,1828.23,256205.57
전라남도,해남군,46820,2015,24855,7737,9220,183222.78,87247.57,94969.84,365440.19,0.2086,156447,1701403,0,1.6688,125.1576,1361.12,0,1487.95,366928.14
전라남도,영암군,46830,2015,7006,5211,9142,51645.9,58762.71,94166.41,204575.02,216.6,1090605,90537,0,1732.8,872.484,72.4296,0,2677.71,207252.73
전라남도,무안군,46840,2015,6249,1413,5174,46065.55,15933.93,53294.36,115293.83,94,252515,400116,0,752,202.012,320.0928,0,1274.1,116567.94
전라남도,함평군,46860,2015,7117,3687,5639,52464.15,41577.07,58084.05,152125.27,48.2,231193,163448,0,385.6,184.9544,130.7584,0,701.3128,152826.58
전라남도,영광군,46870,2015,9306,3871,6896,68600.73,43651.98,71031.67,183284.38,121.5,163878,39315,12160,972,131.1024,31.452,9.728,1144.28,184428.66
전라남도,장성군,46880,2015,14228,8957,7599,104884.07,101005.1,78272.87,284162.04,93.7,797793,18962,3831,749.6,638.2344,15.1696,3.0648,1406.07,285568.11
전라남도,진도군,46900,2015,11761,4815,7070,86698.17,54297.15,72823.95,213819.27,77.4,58016,0,0,619.2,46.4128,0,0,665.6128,214484.88
전라남도,신안군,46910,2015,12828,2941,14248,94563.74,33164.68,146760.34,274488.75,398,699304,170443,41236,3184,559.4432,136.3544,32.9888,3912.79,278401.54
경상북도,포항시,47110,2015,23263,25467,24221,171487.08,287182.87,249486.39,708156.34,1347.94,1386946,794061,0,10783.52,1109.56,635.2488,0,12528.33,720684.67
경상북도,경주시,47130,2015,36240,28490,21205,267149.2,321272.23,218420.34,806841.77,322.25,2742325,458704,0,2578,2193.86,366.9632,0,5138.82,811980.59
경상북도,영천시,47230,2015,16985,27690,22973,125207.76,312250.9,236631.47,674090.13,59.03,918542,12328,0,472.24,734.8336,9.8624,0,1216.94,675307.07
경상북도,김천시,47150,2015,58172,17652,29004,428824.59,199055.72,298753.29,926633.6,318.35,1401468,35123,0,2546.8,1121.17,28.0984,0,3696.07,930329.67
경상북도,안동시,47170,2015,15544,6987,10419,114585.19,78790.07,107320.04,300695.3,436.45,356156,714859,14126,3491.6,284.9248,571.8872,11.3008,4359.71,305055.01
경상북도,구미시,47190,2015,19357,8503,11861,142693.35,95885.5,122173.24,360752.09,1546.13,1936233,1590957,55164,12369.04,1548.99,1272.77,44.1312,15234.92,375987.01
경상북도,영주시,47210,2015,26344,16257,17739,194199.19,183324.77,182719.09,560243.05,162.26,498623,188665,0,1298.08,398.8984,150.932,0,1847.91,562090.96
경상북도,상주시,47250,2015,30143,28649,22180,222204.15,323065.22,228463.24,773732.61,239.56,411552,0,0,1916.48,329.2416,0,0,2245.72,775978.33
경상북도,문경시,47280,2015,21227,26021,19967,156478.37,293430.14,205668.42,655576.93,110.96,335924,15782,0,887.68,268.7392,12.6256,0,1169.04,656745.98
경상북도,경산시,47290,2015,9178,5835,7856,67657.16,65799.35,80920.07,214376.58,423.47,1536087,43530,0,3387.76,1228.87,34.824,0,4651.45,219028.03
경상북도,군위군,47720,2015,19953,10926,13959,147086.87,123208.86,143783.52,414079.24,47.97,83236,21494,0,383.76,66.5888,17.1952,0,467.544,414546.79
경상북도,의성군,47730,2015,37213,15943,25001,274321.83,179783.9,257520.72,711626.45,170.43,208826,0,0,1363.44,167.0608,0,0,1530.5,713156.95
경상북도,청송군,47750,2015,26306,18880,20608,193919.06,212903.47,212270.99,619093.52,45.44,48190,145287,0,363.52,38.552,116.2296,0,518.3016,619611.82
경상북도,영양군,47760,2015,30622,14885,19545,225735.18,167853.18,201321.64,594910,64.1,37175,972,0,512.8,29.74,0.7776,0,543.3176,595453.32
경상북도,영덕군,47770,2015,24430,14534,19640,180089.82,163895.07,202300.18,546285.07,197.81,114184,40645,0,1582.48,91.3472,32.516,0,1706.34,547991.42
경상북도,청도군,47820,2015,22398,13292,14225,165110.59,149889.45,146523.43,461523.47,80.14,190973,37930,0,641.12,152.7784,30.344,0,824.2424,462347.71
경상북도,고령군,47830,2015,12604,3651,7465,92912.49,41171.11,76892.61,210976.21,64.9,273205,256676,1336,519.2,218.564,205.3408,1.0688,944.1736,211920.38
경상북도,성주군,47840,2015,13845,11749,13822,102060.73,132489.56,142372.36,376922.64,47.28,148419,11450,0,378.24,118.7352,9.16,0,506.1352,377428.78
경상북도,칠곡군,47850,2015,9619,8872,9260,70908.06,100046.59,95381.86,266336.51,425.56,512921,54774,0,3404.48,410.3368,43.8192,0,3858.64,270195.14
경상북도,예천군,47900,2015,12791,11217,9980,94290.99,126490.37,102798.16,323579.52,59.69,169996,277880,0,477.52,135.9968,222.304,0,835.8208,324415.34
경상북도,봉화군,47920,2015,52134,19447,24897,384314.47,219297.34,256449.47,860061.28,68.75,257179,140999,0,550,205.7432,112.7992,0,868.5424,860929.82
경상북도,울진군,47930,2015,48183,11649,23178,355189.02,131361.89,238743.06,725293.96,139.55,323267,117247,0,1116.4,258.6136,93.7976,0,1468.81,726762.77
경상북도,울릉군,47940,2015,620,3467,722,4570.43,39096.2,7436.9,51103.54,20.79,1198,256506,0,166.32,0.9584,205.2048,0,372.4832,51476.02
경상남도,창원시,48120,2015,19366,8136,13040,142759.7,91746.96,134317.43,368824.09,2.46,3693873,2333536,95200,19.68,2955.1,1866.83,76.16,4917.77,373741.86
경상남도,진주시,48170,2015,19771,9900,11041,145745.22,111639,113726.9,371111.12,1.05,1262865,238381,50487,8.4,1010.29,190.7048,40.3896,1249.79,372360.91
경상남도,통영시,48220,2015,9963,1150,3882,73443.92,12968.17,39986.22,126398.3,0.49,485402,471994,0,3.92,388.3216,377.5952,0,769.8368,127168.14
경상남도,사천시,48240,2015,11136,4528,5615,82090.88,51060.75,57836.84,190988.47,0.27,832633,54014,208859,2.16,666.1064,43.2112,167.0872,878.5648,191867.03
경상남도,김해시,48250,2015,9824,5780,7527,72419.25,65179.13,77531.24,215129.62,1.24,2298297,228073,21409,9.92,1838.64,182.4584,17.1272,2048.14,217177.77
경상남도,밀양시,48270,2015,23605,12490,13899,174008.19,140845.57,143165.49,458019.25,0.19,1564089,237636,0,1.52,1251.27,190.1088,0,1442.9,459462.15
경상남도,거제시,48310,2015,14029,5011,8563,103417.11,56507.38,88202.47,248126.96,0.86,435429,45595,0,6.88,348.3432,36.476,0,391.6992,248518.66
경상남도,양산시,48330,2015,9192,19531,5071,67760.36,220244.58,52233.41,340238.35,0.6,2505863,417189,0,4.8,2004.69,333.7512,0,2343.24,342581.59
경상남도,의령군,48720,2015,16607,6693,8955,122421.27,75474.73,92240.23,290136.23,0.18,138977,35063,0,1.44,111.1816,28.0504,0,140.672,290276.9
경상남도,함안군,48730,2015,11011,3966,5903,81169.42,44723.26,60803.36,186696.04,0.16,181644,5564,0,1.28,145.3152,4.4512,0,151.0464,186847.09
경상남도,창녕군,48740,2015,18543,2891,6944,136692.82,32600.84,71526.09,240819.75,0.32,445902,0,0,2.56,356.7216,0,0,359.2816,241179.03
경상남도,고성군,48820,2015,17733,5222,9694,130721.77,58886.75,99852.24,289460.76,0.13,155385,304002,0,1.04,124.308,243.2016,0,368.5496,289829.31
경상남도,남해군,48840,2015,10007,4838,7517,73768.27,54556.51,77428.23,205753.01,0.1,19584,94567,0,0.8,15.6672,75.6536,0,92.1208,205845.13
경상남도,하동군,48850,2015,16541,19460,10290,121934.74,219443.93,105991.29,447369.96,0.11,242566,0,0,0.88,194.0528,0,0,194.9328,447564.89
경상남도,산청군,48860,2015,22646,23959,12743,166938.76,270177.66,131258.21,568374.63,0.04,58733,7406,0,0.32,46.9864,5.9248,0,53.2312,568427.86
경상남도,함양군,48870,2015,20614,20234,13482,151959.54,228172.07,138870.22,519001.83,0.12,282061,160170,0,0.96,225.6488,128.136,0,354.7448,519356.57
경상남도,거창군,48880,2015,27532,12909,19385,202956.73,145570.49,199673.58,548200.79,0.08,340363,2680,0,0.64,272.2904,2.144,0,275.0744,548475.87
경상남도,합천군,48890,2015,35633,12910,21224,262674.6,145581.77,218616.04,626872.41,0.03,0,0,0,0.24,0,0,0,0.24,626872.65
제주특별자치도,제주시,50110,2015,12434,17053,3911,91659.3,192301,40284.93,324245.23,691.1,351,141,0,5528.8,0.2808,0.1128,0,5529.19,329774.42
제주특별자치도,서귀포시,50130,2015,9194,13546,8690,67775.1,152753.73,89510.62,310039.45,300.2,54,14,16,2401.6,0.0432,0.0112,0.0128,2401.67,312441.12
서울특별시,종로구,11110,2016,186,225,269,1371.13,2537.25,2770.81,6679.19,644.25,38170.8,18360,11624,5154,30.53664,14.688,9.2992,5208.52,11887.72
서울특별시,중구,11140,2016,9,95,20,66.345,1071.28,206.0083333,1343.64,308.24,24535,21650,306,2465.92,19.628,17.32,0.2448,2503.11,3846.75
서울특별시,용산구,11170,2016,50,56,73,368.5833333,631.4933333,751.9304167,1752.01,78.17,36345.9,13758.7,29118,625.36,29.07672,11.00696,23.2944,688.73808,2440.75
서울특별시,성동구,11200,2016,0,16,2,0,180.4266667,20.60083333,201.0275,125.36,31854.2,3636.6,6157,1002.88,25.48336,2.90928,4.9256,1036.2,1237.23
서울특별시,광진구,11215,2016,116,50,39,855.1133333,563.8333333,401.71625,1820.66,291.31,18861.2,185.3,0,2330.48,15.08896,0.14824,0,2345.72,4166.38
서울특별시,동대문구,11230,2016,17,72,27,125.3183333,811.92,278.11125,1215.35,103.51,31773.6,17133.4,17416,828.08,25.41888,13.70672,13.9328,881.1384,2096.49
서울특별시,중랑구,11260,2016,155,277,81,1142.61,3123.64,834.33375,5100.58,502.92,112869,16540,0,4023.36,90.2952,13.232,0,4126.89,9227.47
서울특별시,성북구,11290,2016,181,299,310,1334.27,3371.72,3193.13,7899.12,447.06,42311,33321.7,5669,3576.48,33.8488,26.65736,4.5352,3641.52,11540.65
서울특별시,강북구,11305,2016,115,450,461,847.7416667,5074.5,4748.49,10670.73,228.02,11050,10266.7,0,1824.16,8.84,8.21336,0,1841.21,12511.95
서울특별시,도봉구,11320,2016,65,558,261,479.1583333,6292.38,2688.41,9459.95,116.6,20015.1,8088.6,0,932.8,16.01208,6.47088,0,955.28296,10415.23
서울특별시,노원구,11350,2016,370,576,346,2727.52,6495.36,3563.94,12786.82,1385.21,108246,18483,59768,11081.68,86.5968,14.7864,47.8144,11230.88,24017.7
서울특별시,은평구,11380,2016,331,550,294,2440.02,6202.17,3028.32,11670.51,622.99,44354,8858,69104,4983.92,35.4832,7.0864,55.2832,5081.77,16752.28
서울특별시,서대문구,11410,2016,122,272,89,899.3433333,3067.25,916.7370833,4883.33,490.04,380495.4,62140.1,8603.3,3920.32,304.39632,49.71208,6.88264,4281.31,9164.64
서울특별시,마포구,11440,2016,16,59,9,117.9466667,665.3233333,92.70375,875.97375,312.61,237617.6,59710.6,2811,2500.88,190.09408,47.76848,2.2488,2740.99,3616.97
서울특별시,양천구,11470,2016,60,151,70,442.3,1702.78,721.0291667,2866.11,248.73,171262.3,3100.2,3476,1989.84,137.00984,2.48016,2.7808,2132.11,4998.22
서울특별시,강서구,11500,2016,77,212,91,567.6183333,2390.65,937.3379167,3895.61,324.47,144971,11122,233599,2595.76,115.9768,8.8976,186.8792,2907.51,6803.12
서울특별시,구로구,11530,2016,33,279,43,243.265,3146.19,442.9179167,3832.37,283.51,63731,39953.2,0,2268.08,50.9848,31.96256,0,2351.03,6183.4
서울특별시,금천구,11545,2016,33,223,66,243.265,2514.7,679.8275,3437.79,204.12,42204.3,126,0,1632.96,33.76344,0.1008,0,1666.82,5104.61
서울특별시,영등포구,11560,2016,0,4,0,0,45.10666667,0,45.10666667,74.86,26387,13221.8,1036,598.88,21.1096,10.57744,0.8288,631.39584,676.5025067
서울특별시,동작구,11590,2016,21,127,37,154.805,1432.14,381.1154167,1968.06,439.16,14594,19246.8,3011.2,3513.28,11.6752,15.39744,2.40896,3542.76,5510.82
서울특별시,관악구,11620,2016,526,690,513,3877.5,7780.9,5284.11,16942.51,1096.92,0,6809.5,0,8775.36,0,5.4476,0,8780.81,25723.32
서울특별시,서초구,11650,2016,113,1185,294,832.9983333,13362.85,3028.32,17224.17,1507.11,715746,4513.7,14475.5,12056.88,572.5968,3.61096,11.5804,12644.67,29868.84
서울특별시,강남구,11680,2016,108,437,147,796.14,4927.9,1514.16,7238.2,530.84,188231.1,31785.5,25521.2,4246.72,150.58488,25.4284,20.41696,4443.15,11681.35
서울특별시,송파구,11710,2016,15,102,12,110.575,1150.22,123.605,1384.4,181.68,170752.3,46474.6,993.6,1453.44,136.60184,37.17968,0.79488,1628.02,3012.42
서울특별시,강동구,11740,2016,24,123,18,176.92,1387.03,185.4075,1749.36,284.24,91848,16328.8,21124.4,2273.92,73.4784,13.06304,16.89952,2377.36,4126.72
부산광역시,중구,26110,2016,5,4,4,36.85833333,45.10666667,41.20166667,123.1666667,509.17,0,0,0,4073.36,0,0,0,4073.36,4196.53
부산광역시,서구,26140,2016,276,151,233,2034.58,1702.78,2400,6137.35,182.16,0,98790,0,1457.28,0,79.032,0,1536.31,7673.67
부산광역시,동구,26170,2016,171,15,88,1260.56,169.15,906.4366667,2336.14,6.92,463313,2369,0,55.36,370.6504,1.8952,0,427.9056,2764.05
부산광역시,영도구,26200,2016,258,20,121,1901.89,225.5333333,1246.35,3373.77,86.05,376432,16045,40013,688.4,301.1456,12.836,32.0104,1034.39,4408.17
부산광역시,부산진구,26230,2016,469,147,350,3457.31,1657.67,3605.15,8720.13,607.43,784497,10710,0,4859.44,627.5976,8.568,0,5495.61,14215.73
부산광역시,동래구,26260,2016,305,14,131,2248.36,157.8733333,1349.35,3755.59,488.23,61373,16031,0,3905.84,49.0984,12.8248,0,3967.76,7723.35
부산광역시,남구,26290,2016,494,136,215,3641.6,1533.63,2214.59,7389.82,246.55,67703,58606,7906,1972.4,54.1624,46.8848,6.3248,2079.77,9469.59
부산광역시,북구,26320,2016,930,398,948,6855.65,4488.11,9764.8,21108.56,81.27,254887,101685,0,650.16,203.9096,81.348,0,935.4176,22043.98
부산광역시,해운대구,26350,2016,1993,110,757,14691.73,1240.43,7797.42,23729.58,233.64,259020,132416,0,1869.12,207.216,105.9328,0,2182.27,25911.85
부산광역시,사하구,26380,2016,549,293,428,4047.05,3304.06,4408.58,11759.69,89.13,586885,44450,0,713.04,469.508,35.56,0,1218.11,12977.79
부산광역시,금정구,26410,2016,1986,583,1326,14640.13,6574.3,13658.35,34872.78,132.15,371289,20942,9334,1057.2,297.0312,16.7536,7.4672,1378.45,36251.23
부산광역시,강서구,26440,2016,1858,860,1452,13696.56,9697.93,14956.21,38350.7,1479.92,1846517,1242116,867588,11839.36,1477.21,993.6928,694.0704,15004.34,53355.03
부산광역시,연제구,26470,2016,119,89,84,877.2283333,1003.62,865.235,2746.09,8.18,1913,2892,0,65.44,1.5304,2.3136,0,69.284,2815.37
부산광역시,수영구,26500,2016,111,41,88,818.255,462.3433333,906.4366667,2187.04,15.93,17741,24729,0,127.44,14.1928,19.7832,0,161.416,2348.45
부산광역시,사상구,26530,2016,530,258,409,3906.98,2909.38,4212.87,11029.23,71.48,35521,11209,0,571.84,28.4168,8.9672,0,609.224,11638.46
부산광역시,기장군,26710,2016,6151,3474,4219,45343.12,39175.14,43457.46,127975.72,1924.98,1556794,498553,0,15399.84,1245.44,398.8424,0,17044.12,145019.84
대구광역시,중구,27110,2016,0,0,0,0,0,0,0,26,0,0,0,208,0,0,0,208,208
대구광역시,동구,27140,2016,5229,1897,4197,38546.45,21391.84,43230.85,103169.13,224,712353,470331,0,1792,569.8824,376.2648,0,2738.15,105907.28
대구광역시,서구,27170,2016,32,110,57,235.8933333,1240.43,587.12375,2063.45,56,0,0,0,448,0,0,0,448,2511.45
대구광역시,남구,27200,2016,295,146,236,2174.64,1646.39,2430.9,6251.93,369,0,0,0,2952,0,0,0,2952,9203.93
대구광역시,북구,27230,2016,2482,841,1265,18296.48,9483.68,13030.03,40810.18,180,871433,235455,12512,1440,697.1464,188.364,10.0096,2335.52,43145.7
대구광역시,수성구,27260,2016,1306,1104,1341,9627.4,12449.44,13812.86,35889.7,587,223243,28216,0,4696,178.5944,22.5728,0,4897.17,40786.86
대구광역시,달서구,27290,2016,881,561,668,6494.44,6326.21,6880.68,19701.33,416,494110,117328,0,3328,395.288,93.8624,0,3817.15,23518.48
대구광역시,달성군,27710,2016,11375,5784,8538,83852.71,65224.24,87944.96,237021.91,620,4105662,107533,116738,4960,3284.53,86.0264,93.3904,8423.95,245445.85
인천광역시,미추홀구,28177,2016,48,144,30,353.84,1623.84,309.0125,2286.69,60790.5,510457,17966,30702,486324,408.3656,14.3728,24.5616,486771.3,489057.99
인천광역시,중구,28110,2016,1085,733,872,7998.26,8265.8,8981.96,25246.02,10020,1573903,227725,92375,80160,1259.12,182.18,73.9,81675.2,106921.22
인천광역시,동구,28140,2016,4,1,1,29.48666667,11.27666667,10.30041667,51.06375,6364,174152,9821,4206,50912,139.3216,7.8568,3.3648,51062.54,51113.61
인천광역시,연수구,28185,2016,84,171,77,619.22,1928.31,793.1320833,3340.66,50932.2,686838,96448,44829,407457.6,549.4704,77.1584,35.8632,408120.09,411460.75
인천광역시,남동구,28200,2016,346,558,387,2550.6,6292.38,3986.26,12829.24,194954.5,478791,311115,6945,1559636,383.0328,248.892,5.556,1560273.48,1573102.72
인천광역시,부평구,28237,2016,171,350,259,1260.56,3946.83,2667.81,7875.2,68751.6,225941,48159,0,550012.8,180.7528,38.5272,0,550232.08,558107.28
인천광역시,계양구,28245,2016,197,547,310,1452.22,6168.34,3193.13,10813.68,85575.8,116035,4364,0,684606.4,92.828,3.4912,0,684702.72,695516.4
인천광역시,서구,28260,2016,250,1873,657,1842.92,21121.2,6767.37,29731.49,366997.3,2165881,351578,49530,2935978.4,1732.7,281.2624,39.624,2938031.99,2967763.48
인천광역시,강화군,28710,2016,3480,7805,4344,25653.4,88014.38,44745.01,158412.79,3124.7,32036,13465,0,24997.6,25.6288,10.772,0,25034,183446.79
인천광역시,옹진군,28720,2016,5087,2781,3286,37499.67,31360.41,33847.17,102707.25,0,0,0,0,0,0,0,0,0,102707.25
광주광역시,동구,29110,2016,1025,1300,1042,7555.96,14659.67,10733.03,32948.66,33.8,23784,28883,13827,270.4,19.0272,23.1064,11.0616,323.5952,33272.25
광주광역시,서구,29140,2016,374,130,279,2757,1465.97,2873.82,7096.79,450.4,130243,148361,0,3603.2,104.1944,118.6888,0,3826.08,10922.87
광주광역시,남구,29155,2016,778,304,713,5735.16,3428.11,7344.2,16507.46,195.2,100077,40313,0,1561.6,80.0616,32.2504,0,1673.91,18181.37
광주광역시,북구,29170,2016,2191,1279,1872,16151.32,14422.86,19282.38,49856.56,847.3,647574,22246,24269,6778.4,518.0592,17.7968,19.4152,7333.67,57190.23
광주광역시,광산구,29200,2016,4183,1063,2362,30835.68,11987.1,24329.58,67152.36,447.5,2012900,943180,21330,3580,1610.32,754.544,17.064,5961.93,73114.29
대전광역시,동구,30110,2016,2966,2470,3243,21864.36,27853.37,33404.25,83121.98,218,369942,69361,6639,1744,295.9536,55.4888,5.3112,2100.75,85222.73
대전광역시,중구,30140,2016,960,1040,1368,7076.8,11727.73,14090.97,32895.5,1492.6,193810,32657,0,11940.8,155.048,26.1256,0,12121.97,45017.48
대전광역시,서구,30170,2016,1825,1428,1859,13453.29,16103.08,19148.47,48704.85,738.5,417735,69323,2075,5908,334.188,55.4584,1.66,6299.31,55004.15
대전광역시,유성구,30200,2016,3224,3207,3080,23766.25,36164.27,31725.28,91655.81,847.5,463338,499650,19855,6780,370.6704,399.72,15.884,7566.27,99222.08
대전광역시,대덕구,30230,2016,1027,1127,701,7570.7,12708.8,7220.59,27500.1,458.1,721372,51708,0,3664.8,577.0976,41.3664,0,4283.26,31783.36
울산광역시,중구,31110,2016,966,93,336,7121.03,1048.73,3460.94,11630.7,340.3,173719.6,300652.2,0,2722.4,138.97568,240.52176,0,3101.9,14732.6
